"";"TIPO";"TIPO_INDICE";"CO_ANO";"CO_MES";"NO_CLASSIFICACAO";"INDICE"
"1174";"IMP";"PRECO";2009;5;"TOTAL";108,56067025941
"1175";"IMP_DESSAZONALIZADA";"QUANTUM";2009;5;"TOTAL";127,450630769928
"1176";"TERMOS_DE_TROCA";"PRECO";2009;5;"TOTAL";106,156248010661
"1177";"EXP";"PRECO";2009;4;"TOTAL";114,446932396437
"1178";"EXP";"QUANTUM";2009;4;"TOTAL";92,9381530722484
"1179";"EXP_DESSAZONALIZADA";"QUANTUM";2009;4;"TOTAL";97,2523754872147
"1180";"IMP";"QUANTUM";2009;4;"TOTAL";104,648739931377
"1181";"IMP";"PRECO";2009;4;"TOTAL";109,541990704631
"1182";"IMP_DESSAZONALIZADA";"QUANTUM";2009;4;"TOTAL";116,655250303893
"1183";"TERMOS_DE_TROCA";"PRECO";2009;4;"TOTAL";104,477681718449
"1184";"EXP";"PRECO";2009;3;"TOTAL";116,38009857659
"1185";"EXP";"QUANTUM";2009;3;"TOTAL";87,163499585019
"1186";"EXP_DESSAZONALIZADA";"QUANTUM";2009;3;"TOTAL";89,2235281338292
"1187";"IMP";"QUANTUM";2009;3;"TOTAL";120,751326464497
"1188";"IMP";"PRECO";2009;3;"TOTAL";113,245647453541
"1189";"IMP_DESSAZONALIZADA";"QUANTUM";2009;3;"TOTAL";121,941677950975
"1190";"TERMOS_DE_TROCA";"PRECO";2009;3;"TOTAL";102,767833637345
"1191";"EXP";"PRECO";2009;2;"TOTAL";116,678311548641
"1192";"EXP";"QUANTUM";2009;2;"TOTAL";71,0587019469788
"1193";"EXP_DESSAZONALIZADA";"QUANTUM";2009;2;"TOTAL";90,3439578730645
"1194";"IMP";"QUANTUM";2009;2;"TOTAL";94,5961551241477
"1195";"IMP";"PRECO";2009;2;"TOTAL";113,523152741711
"1196";"IMP_DESSAZONALIZADA";"QUANTUM";2009;2;"TOTAL";114,542474708405
"1197";"TERMOS_DE_TROCA";"PRECO";2009;2;"TOTAL";102,779308652666
"1198";"EXP";"PRECO";2009;1;"TOTAL";120,993704490739
"1199";"EXP";"QUANTUM";2009;1;"TOTAL";69,4657666623739
"1200";"EXP_DESSAZONALIZADA";"QUANTUM";2009;1;"TOTAL";88,2462473147522
"1201";"IMP";"QUANTUM";2009;1;"TOTAL";115,180644006231
"1202";"IMP";"PRECO";2009;1;"TOTAL";120,228502896548
"1203";"IMP_DESSAZONALIZADA";"QUANTUM";2009;1;"TOTAL";129,572047884055
"1204";"TERMOS_DE_TROCA";"PRECO";2009;1;"TOTAL";100,63645606138
"1205";"EXP";"PRECO";2008;12;"TOTAL";127,170252252409
"1206";"EXP";"QUANTUM";2008;12;"TOTAL";94,0194433253335
"1207";"EXP_DESSAZONALIZADA";"QUANTUM";2008;12;"TOTAL";93,1613386461108
"1208";"IMP";"QUANTUM";2008;12;"TOTAL";128,830422884049
"1209";"IMP";"PRECO";2008;12;"TOTAL";120,731919556726
"1210";"IMP_DESSAZONALIZADA";"QUANTUM";2008;12;"TOTAL";139,670032860127
"1211";"TERMOS_DE_TROCA";"PRECO";2008;12;"TOTAL";105,332751039925
"1212";"EXP";"PRECO";2008;11;"TOTAL";138,547614058441
"1213";"EXP";"QUANTUM";2008;11;"TOTAL";88,425154120073
"1214";"EXP_DESSAZONALIZADA";"QUANTUM";2008;11;"TOTAL";94,0746254617067
"1215";"IMP";"QUANTUM";2008;11;"TOTAL";137,870749197649
"1216";"IMP";"PRECO";2008;11;"TOTAL";127,989367958207
"1217";"IMP_DESSAZONALIZADA";"QUANTUM";2008;11;"TOTAL";138,420428152361
"1218";"TERMOS_DE_TROCA";"PRECO";2008;11;"TOTAL";108,249314977226
"1219";"EXP";"PRECO";2008;10;"TOTAL";149,867569147115
"1220";"EXP";"QUANTUM";2008;10;"TOTAL";106,841021562938
"1221";"EXP_DESSAZONALIZADA";"QUANTUM";2008;10;"TOTAL";98,7699164155449
"1222";"IMP";"QUANTUM";2008;10;"TOTAL";174,501758219324
"1223";"IMP";"PRECO";2008;10;"TOTAL";132,091237551945
"1224";"IMP_DESSAZONALIZADA";"QUANTUM";2008;10;"TOTAL";154,634387921109
"1225";"TERMOS_DE_TROCA";"PRECO";2008;10;"TOTAL";113,457616057371
"1226";"EXP";"PRECO";2008;9;"TOTAL";153,777736496894
"1227";"EXP";"QUANTUM";2008;9;"TOTAL";108,077023816805
"1228";"EXP_DESSAZONALIZADA";"QUANTUM";2008;9;"TOTAL";101,157564999911
"1229";"IMP";"QUANTUM";2008;9;"TOTAL";168,404172782741
"1230";"IMP";"PRECO";2008;9;"TOTAL";137,71224547449
"1231";"IMP_DESSAZONALIZADA";"QUANTUM";2008;9;"TOTAL";153,504065091911
"1232";"TERMOS_DE_TROCA";"PRECO";2008;9;"TOTAL";111,665985814878
"1233";"EXP";"PRECO";2008;8;"TOTAL";158,109004851346
"1234";"EXP";"QUANTUM";2008;8;"TOTAL";108,315156160379
"1235";"EXP_DESSAZONALIZADA";"QUANTUM";2008;8;"TOTAL";104,100869534818
"1236";"IMP";"QUANTUM";2008;8;"TOTAL";167,097988381862
"1237";"IMP";"PRECO";2008;8;"TOTAL";140,463132295193
"1238";"IMP_DESSAZONALIZADA";"QUANTUM";2008;8;"TOTAL";167,475242530316
"1239";"TERMOS_DE_TROCA";"PRECO";2008;8;"TOTAL";112,56263637854
"1240";"EXP";"PRECO";2008;7;"TOTAL";153,101298097924
"1241";"EXP";"QUANTUM";2008;7;"TOTAL";116,340305978692
"1242";"EXP_DESSAZONALIZADA";"QUANTUM";2008;7;"TOTAL";107,41232655428
"1243";"IMP";"QUANTUM";2008;7;"TOTAL";163,819956809196
"1244";"IMP";"PRECO";2008;7;"TOTAL";140,445210156256
"1245";"IMP_DESSAZONALIZADA";"QUANTUM";2008;7;"TOTAL";155,260457090159
"1246";"TERMOS_DE_TROCA";"PRECO";2008;7;"TOTAL";109,011405891014
"1247";"EXP";"PRECO";2008;6;"TOTAL";146,103741483699
"1248";"EXP";"QUANTUM";2008;6;"TOTAL";110,523914107286
"1249";"EXP_DESSAZONALIZADA";"QUANTUM";2008;6;"TOTAL";109,549067024708
"1250";"IMP";"QUANTUM";2008;6;"TOTAL";156,705906759648
"1251";"IMP";"PRECO";2008;6;"TOTAL";136,279929579222
"1252";"IMP_DESSAZONALIZADA";"QUANTUM";2008;6;"TOTAL";165,098815946194
"1253";"TERMOS_DE_TROCA";"PRECO";2008;6;"TOTAL";107,208553698853
"1254";"EXP";"PRECO";2008;5;"TOTAL";137,024231623907
"1255";"EXP";"QUANTUM";2008;5;"TOTAL";122,993989631265
"1256";"EXP_DESSAZONALIZADA";"QUANTUM";2008;5;"TOTAL";125,983655933766
"1257";"IMP";"QUANTUM";2008;5;"TOTAL";159,042496297541
"1258";"IMP";"PRECO";2008;5;"TOTAL";128,812111955953
"1259";"IMP_DESSAZONALIZADA";"QUANTUM";2008;5;"TOTAL";176,004447156194
"1260";"TERMOS_DE_TROCA";"PRECO";2008;5;"TOTAL";106,375269796649
"1261";"EXP";"PRECO";2008;4;"TOTAL";130,764705621224
"1262";"EXP";"QUANTUM";2008;4;"TOTAL";93,5546476974215
"1263";"EXP_DESSAZONALIZADA";"QUANTUM";2008;4;"TOTAL";94,6168076565284
"1264";"IMP";"QUANTUM";2008;4;"TOTAL";131,381021299992
"1265";"IMP";"PRECO";2008;4;"TOTAL";126,631932077813
"1266";"IMP_DESSAZONALIZADA";"QUANTUM";2008;4;"TOTAL";142,357451840224
"1267";"TERMOS_DE_TROCA";"PRECO";2008;4;"TOTAL";103,263610904137
"1268";"EXP";"PRECO";2008;3;"TOTAL";127,660890239003
"1269";"EXP";"QUANTUM";2008;3;"TOTAL";85,9927967230668
"1270";"EXP_DESSAZONALIZADA";"QUANTUM";2008;3;"TOTAL";93,9749831248073
"1271";"IMP";"QUANTUM";2008;3;"TOTAL";127,427831233682
"1272";"IMP";"PRECO";2008;3;"TOTAL";123,561994798023
"1273";"IMP_DESSAZONALIZADA";"QUANTUM";2008;3;"TOTAL";139,02836469261
"1274";"TERMOS_DE_TROCA";"PRECO";2008;3;"TOTAL";103,317278462265
"1275";"EXP";"PRECO";2008;2;"TOTAL";125,522008512165
"1276";"EXP";"QUANTUM";2008;2;"TOTAL";88,2834851039834
"1277";"EXP_DESSAZONALIZADA";"QUANTUM";2008;2;"TOTAL";110,302219290379
"1278";"IMP";"QUANTUM";2008;2;"TOTAL";136,090998601517
"1279";"IMP";"PRECO";2008;2;"TOTAL";118,107978452847
"1280";"IMP_DESSAZONALIZADA";"QUANTUM";2008;2;"TOTAL";161,852868290388
"1281";"TERMOS_DE_TROCA";"PRECO";2008;2;"TOTAL";106,2773321129
"1282";"EXP";"PRECO";2008;1;"TOTAL";124,046311110553
"1283";"EXP";"QUANTUM";2008;1;"TOTAL";92,9930701230786
"1284";"EXP_DESSAZONALIZADA";"QUANTUM";2008;1;"TOTAL";112,556268168214
"1285";"IMP";"QUANTUM";2008;1;"TOTAL";143,837406202782
"1286";"IMP";"PRECO";2008;1;"TOTAL";114,477159619903
"1287";"IMP_DESSAZONALIZADA";"QUANTUM";2008;1;"TOTAL";154,194077711959
"1288";"TERMOS_DE_TROCA";"PRECO";2008;1;"TOTAL";108,359004994903
"1289";"EXP";"PRECO";2007;12;"TOTAL";120,714791786236
"1290";"EXP";"QUANTUM";2007;12;"TOTAL";102,692347790282
"1291";"EXP_DESSAZONALIZADA";"QUANTUM";2007;12;"TOTAL";109,587818458095
"1292";"IMP";"QUANTUM";2007;12;"TOTAL";124,184937908011
"1293";"IMP";"PRECO";2007;12;"TOTAL";115,292949037186
"1294";"IMP_DESSAZONALIZADA";"QUANTUM";2007;12;"TOTAL";146,034922315369
"1295";"TERMOS_DE_TROCA";"PRECO";2007;12;"TOTAL";104,702666376676
"1296";"EXP";"PRECO";2007;11;"TOTAL";118,984637668588
"1297";"EXP";"QUANTUM";2007;11;"TOTAL";103,003278126892
"1298";"EXP_DESSAZONALIZADA";"QUANTUM";2007;11;"TOTAL";109,824651853639
"1299";"IMP";"QUANTUM";2007;11;"TOTAL";142,747706519726
"1300";"IMP";"PRECO";2007;11;"TOTAL";114,385744658965
"1301";"IMP_DESSAZONALIZADA";"QUANTUM";2007;11;"TOTAL";143,378342399879
"1302";"TERMOS_DE_TROCA";"PRECO";2007;11;"TOTAL";104,020512366585
"1303";"EXP";"PRECO";2007;10;"TOTAL";116,932110170377
"1304";"EXP";"QUANTUM";2007;10;"TOTAL";116,704357385261
"1305";"EXP_DESSAZONALIZADA";"QUANTUM";2007;10;"TOTAL";108,596952292171
"1306";"IMP";"QUANTUM";2007;10;"TOTAL";152,965328732606
"1307";"IMP";"PRECO";2007;10;"TOTAL";111,025369203378
"1308";"IMP_DESSAZONALIZADA";"QUANTUM";2007;10;"TOTAL";136,922930741372
"1309";"TERMOS_DE_TROCA";"PRECO";2007;10;"TOTAL";105,320172325821
"1310";"EXP";"PRECO";2007;9;"TOTAL";113,681790323011
"1311";"EXP";"QUANTUM";2007;9;"TOTAL";103,468197425356
"1312";"EXP_DESSAZONALIZADA";"QUANTUM";2007;9;"TOTAL";106,839212201993
"1313";"IMP";"QUANTUM";2007;9;"TOTAL";133,133961620189
"1314";"IMP";"PRECO";2007;9;"TOTAL";108,583990438055
"1315";"IMP_DESSAZONALIZADA";"QUANTUM";2007;9;"TOTAL";139,430852403154
"1316";"TERMOS_DE_TROCA";"PRECO";2007;9;"TOTAL";104,694798804492
"1317";"EXP";"PRECO";2007;8;"TOTAL";113,304445863421
"1318";"EXP";"QUANTUM";2007;8;"TOTAL";115,950612048842
"1319";"EXP_DESSAZONALIZADA";"QUANTUM";2007;8;"TOTAL";104,472195700156
"1320";"IMP";"QUANTUM";2007;8;"TOTAL";142,069942628916
"1321";"IMP";"PRECO";2007;8;"TOTAL";109,771443214977
"1322";"IMP_DESSAZONALIZADA";"QUANTUM";2007;8;"TOTAL";130,462307363299
"1323";"TERMOS_DE_TROCA";"PRECO";2007;8;"TOTAL";103,218507969806
"1324";"EXP";"PRECO";2007;7;"TOTAL";110,693913718882
"1325";"EXP";"QUANTUM";2007;7;"TOTAL";111,253082826228
"1326";"EXP_DESSAZONALIZADA";"QUANTUM";2007;7;"TOTAL";105,495087929674
"1327";"IMP";"QUANTUM";2007;7;"TOTAL";134,198625364157
"1328";"IMP";"PRECO";2007;7;"TOTAL";108,627413235479
"1329";"IMP_DESSAZONALIZADA";"QUANTUM";2007;7;"TOTAL";132,810431973462
"1330";"TERMOS_DE_TROCA";"PRECO";2007;7;"TOTAL";101,90237475224
"1331";"EXP";"PRECO";2007;6;"TOTAL";109,093556158199
"1332";"EXP";"QUANTUM";2007;6;"TOTAL";104,791823808173
"1333";"EXP_DESSAZONALIZADA";"QUANTUM";2007;6;"TOTAL";108,204328795477
"1334";"IMP";"QUANTUM";2007;6;"TOTAL";116,829586556679
"1335";"IMP";"PRECO";2007;6;"TOTAL";107,549367871393
"1336";"IMP_DESSAZONALIZADA";"QUANTUM";2007;6;"TOTAL";128,372470407866
"1337";"TERMOS_DE_TROCA";"PRECO";2007;6;"TOTAL";101,435794851581
"1338";"EXP";"PRECO";2007;5;"TOTAL";108,575227174751
"1339";"EXP";"QUANTUM";2007;5;"TOTAL";110,043639277997
"1340";"EXP_DESSAZONALIZADA";"QUANTUM";2007;5;"TOTAL";105,966095363349
"1341";"IMP";"QUANTUM";2007;5;"TOTAL";124,178712684153
"1342";"IMP";"PRECO";2007;5;"TOTAL";106,518060095352
"1343";"IMP_DESSAZONALIZADA";"QUANTUM";2007;5;"TOTAL";125,478454358306
"1344";"TERMOS_DE_TROCA";"PRECO";2007;5;"TOTAL";101,93128477702
"1345";"EXP";"PRECO";2007;4;"TOTAL";106,413475589657
"1346";"EXP";"QUANTUM";2007;4;"TOTAL";102,054757314458
"1347";"EXP_DESSAZONALIZADA";"QUANTUM";2007;4;"TOTAL";106,986520066954
"1348";"IMP";"QUANTUM";2007;4;"TOTAL";107,713087830888
"1349";"IMP";"PRECO";2007;4;"TOTAL";103,597269276022
"1350";"IMP_DESSAZONALIZADA";"QUANTUM";2007;4;"TOTAL";122,173773556975
"1351";"TERMOS_DE_TROCA";"PRECO";2007;4;"TOTAL";102,718417515554
"1352";"EXP";"PRECO";2007;3;"TOTAL";105,929505611063
"1353";"EXP";"QUANTUM";2007;3;"TOTAL";106,421619297329
"1354";"EXP_DESSAZONALIZADA";"QUANTUM";2007;3;"TOTAL";107,907058140899
"1355";"IMP";"QUANTUM";2007;3;"TOTAL";129,367084892968
"1356";"IMP";"PRECO";2007;3;"TOTAL";99,6423232018154
"1357";"IMP_DESSAZONALIZADA";"QUANTUM";2007;3;"TOTAL";128,639630851289
"1358";"TERMOS_DE_TROCA";"PRECO";2007;3;"TOTAL";106,309750924327
"1359";"EXP";"PRECO";2007;2;"TOTAL";102,452913566167
"1360";"EXP";"QUANTUM";2007;2;"TOTAL";86,7554828240905
"1361";"EXP_DESSAZONALIZADA";"QUANTUM";2007;2;"TOTAL";108,726161638314
"1362";"IMP";"QUANTUM";2007;2;"TOTAL";99,468378587782
"1363";"IMP";"PRECO";2007;2;"TOTAL";97,8424110385681
"1364";"IMP_DESSAZONALIZADA";"QUANTUM";2007;2;"TOTAL";119,305046340995
"1365";"TERMOS_DE_TROCA";"PRECO";2007;2;"TOTAL";104,712171826778
"1366";"EXP";"PRECO";2007;1;"TOTAL";103,640857893805
"1367";"EXP";"QUANTUM";2007;1;"TOTAL";92,3335743894527
"1368";"EXP_DESSAZONALIZADA";"QUANTUM";2007;1;"TOTAL";110,337044043055
"1369";"IMP";"QUANTUM";2007;1;"TOTAL";110,703634048432
"1370";"IMP";"PRECO";2007;1;"TOTAL";98,4555367070257
"1371";"IMP_DESSAZONALIZADA";"QUANTUM";2007;1;"TOTAL";117,932744888867
"1372";"TERMOS_DE_TROCA";"PRECO";2007;1;"TOTAL";105,266662861439
"1373";"EXP";"PRECO";2006;12;"TOTAL";104,030533878562
"1374";"EXP";"QUANTUM";2006;12;"TOTAL";102,574426447757
"1375";"EXP_DESSAZONALIZADA";"QUANTUM";2006;12;"TOTAL";110,342136384135
"1376";"IMP";"QUANTUM";2006;12;"TOTAL";96,3009248572786
"1377";"IMP";"PRECO";2006;12;"TOTAL";98,2332466822918
"1378";"IMP_DESSAZONALIZADA";"QUANTUM";2006;12;"TOTAL";113,009808499349
"1379";"TERMOS_DE_TROCA";"PRECO";2006;12;"TOTAL";105,901553081127
"1380";"EXP";"PRECO";2006;11;"TOTAL";103,031644748814
"1381";"EXP";"QUANTUM";2006;11;"TOTAL";100,935392095523
"1382";"EXP_DESSAZONALIZADA";"QUANTUM";2006;11;"TOTAL";107,999776869499
"1383";"IMP";"QUANTUM";2006;11;"TOTAL";114,232040482156
"1384";"IMP";"PRECO";2006;11;"TOTAL";100,244397911202
"1385";"IMP_DESSAZONALIZADA";"QUANTUM";2006;11;"TOTAL";114,445270380296
"1386";"TERMOS_DE_TROCA";"PRECO";2006;11;"TOTAL";102,780451472291
"1387";"EXP";"PRECO";2006;10;"TOTAL";104,242266460731
"1388";"EXP";"QUANTUM";2006;10;"TOTAL";105,683962125847
"1389";"EXP_DESSAZONALIZADA";"QUANTUM";2006;10;"TOTAL";102,217627748426
"1390";"IMP";"QUANTUM";2006;10;"TOTAL";115,141647756513
"1391";"IMP";"PRECO";2006;10;"TOTAL";100,294754309085
"1392";"IMP_DESSAZONALIZADA";"QUANTUM";2006;10;"TOTAL";108,763997823995
"1393";"TERMOS_DE_TROCA";"PRECO";2006;10;"TOTAL";103,935910884712
"1394";"EXP";"PRECO";2006;9;"TOTAL";104,406428900363
"1395";"EXP";"QUANTUM";2006;9;"TOTAL";105,469885085491
"1396";"EXP_DESSAZONALIZADA";"QUANTUM";2006;9;"TOTAL";104,710262920963
"1397";"IMP";"QUANTUM";2006;9;"TOTAL";104,526427642724
"1398";"IMP";"PRECO";2006;9;"TOTAL";102,15351433763
"1399";"IMP_DESSAZONALIZADA";"QUANTUM";2006;9;"TOTAL";105,765810410727
"1400";"TERMOS_DE_TROCA";"PRECO";2006;9;"TOTAL";102,205420515722
"1401";"EXP";"PRECO";2006;8;"TOTAL";103,601986159078
"1402";"EXP";"QUANTUM";2006;8;"TOTAL";115,607334827044
"1403";"EXP_DESSAZONALIZADA";"QUANTUM";2006;8;"TOTAL";104,63922020309
"1404";"IMP";"QUANTUM";2006;8;"TOTAL";117,732165980974
"1405";"IMP";"PRECO";2006;8;"TOTAL";102,16061200294
"1406";"IMP_DESSAZONALIZADA";"QUANTUM";2006;8;"TOTAL";109,006457530944
"1407";"TERMOS_DE_TROCA";"PRECO";2006;8;"TOTAL";101,410890291158
"1408";"EXP";"PRECO";2006;7;"TOTAL";101,941026631544
"1409";"EXP";"QUANTUM";2006;7;"TOTAL";117,305844728363
"1410";"EXP_DESSAZONALIZADA";"QUANTUM";2006;7;"TOTAL";114,348960589098
"1411";"IMP";"QUANTUM";2006;7;"TOTAL";102,213824405829
"1412";"IMP";"PRECO";2006;7;"TOTAL";101,544279188144
"1413";"IMP_DESSAZONALIZADA";"QUANTUM";2006;7;"TOTAL";105,882980894701
"1414";"TERMOS_DE_TROCA";"PRECO";2006;7;"TOTAL";100,390713732543
"1415";"EXP";"PRECO";2006;6;"TOTAL";100,320619175585
"1416";"EXP";"QUANTUM";2006;6;"TOTAL";100,019555627823
"1417";"EXP_DESSAZONALIZADA";"QUANTUM";2006;6;"TOTAL";100,33067190406
"1418";"IMP";"QUANTUM";2006;6;"TOTAL";95,5181892605378
"1419";"IMP";"PRECO";2006;6;"TOTAL";101,162126929766
"1420";"IMP_DESSAZONALIZADA";"QUANTUM";2006;6;"TOTAL";100,332742346856
"1421";"TERMOS_DE_TROCA";"PRECO";2006;6;"TOTAL";99,168159290714
"1422";"EXP";"PRECO";2006;5;"TOTAL";98,0963124854787
"1423";"EXP";"QUANTUM";2006;5;"TOTAL";92,0522394102768
"1424";"EXP_DESSAZONALIZADA";"QUANTUM";2006;5;"TOTAL";88,9676631065846
"1425";"IMP";"QUANTUM";2006;5;"TOTAL";94,6155728301068
"1426";"IMP";"PRECO";2006;5;"TOTAL";101,651001230563
"1427";"IMP_DESSAZONALIZADA";"QUANTUM";2006;5;"TOTAL";94,6400284772941
"1428";"TERMOS_DE_TROCA";"PRECO";2006;5;"TOTAL";96,5030460083497
"1429";"EXP";"PRECO";2006;4;"TOTAL";96,6123621216411
"1430";"EXP";"QUANTUM";2006;4;"TOTAL";89,0539807701418
"1431";"EXP_DESSAZONALIZADA";"QUANTUM";2006;4;"TOTAL";99,9642335988114
"1432";"IMP";"QUANTUM";2006;4;"TOTAL";88,785731540719
"1433";"IMP";"PRECO";2006;4;"TOTAL";100,406858549443
"1434";"IMP_DESSAZONALIZADA";"QUANTUM";2006;4;"TOTAL";109,15784761785
"1435";"TERMOS_DE_TROCA";"PRECO";2006;4;"TOTAL";96,2208792480715
"1436";"EXP";"PRECO";2006;3;"TOTAL";95,4419539480517
"1437";"EXP";"QUANTUM";2006;3;"TOTAL";104,190753398683
"1438";"EXP_DESSAZONALIZADA";"QUANTUM";2006;3;"TOTAL";101,742821532416
"1439";"IMP";"QUANTUM";2006;3;"TOTAL";101,983078302248
"1440";"IMP";"PRECO";2006;3;"TOTAL";99,5312675002857
"1441";"IMP_DESSAZONALIZADA";"QUANTUM";2006;3;"TOTAL";96,2257814315107
"1442";"TERMOS_DE_TROCA";"PRECO";2006;3;"TOTAL";95,891428236637
"1443";"EXP";"PRECO";2006;2;"TOTAL";94,5456184983598
"1444";"EXP";"QUANTUM";2006;2;"TOTAL";80,820205806853
"1445";"EXP_DESSAZONALIZADA";"QUANTUM";2006;2;"TOTAL";100,590420309553
"1446";"IMP";"QUANTUM";2006;2;"TOTAL";81,3205016484285
"1447";"IMP";"PRECO";2006;2;"TOTAL";96,2834416793269
"1448";"IMP_DESSAZONALIZADA";"QUANTUM";2006;2;"TOTAL";97,549685234634
"1449";"TERMOS_DE_TROCA";"PRECO";2006;2;"TOTAL";98,1950965288976
"1450";"EXP";"PRECO";2006;1;"TOTAL";93,7292469917924
"1451";"EXP";"QUANTUM";2006;1;"TOTAL";86,2864196761982
"1452";"EXP_DESSAZONALIZADA";"QUANTUM";2006;1;"TOTAL";102,387489577217
"1453";"IMP";"QUANTUM";2006;1;"TOTAL";87,6298952924856
"1454";"IMP";"PRECO";2006;1;"TOTAL";96,3344996793217
"1455";"IMP_DESSAZONALIZADA";"QUANTUM";2006;1;"TOTAL";93,0518683809166
"1456";"TERMOS_DE_TROCA";"PRECO";2006;1;"TOTAL";97,2956181884977
"1457";"EXP";"PRECO";2005;12;"TOTAL";93,4014911418417
"1458";"EXP";"QUANTUM";2005;12;"TOTAL";100,968422144311
"1459";"EXP_DESSAZONALIZADA";"QUANTUM";2005;12;"TOTAL";102,297683535402
"1460";"IMP";"QUANTUM";2005;12;"TOTAL";89,5351537667111
"1461";"IMP";"PRECO";2005;12;"TOTAL";97,0741882180933
"1462";"IMP_DESSAZONALIZADA";"QUANTUM";2005;12;"TOTAL";96,9198658086962
"1463";"TERMOS_DE_TROCA";"PRECO";2005;12;"TOTAL";96,2166079947017
"1464";"EXP";"PRECO";2005;11;"TOTAL";92,8404188264942
"1465";"EXP";"QUANTUM";2005;11;"TOTAL";102,699610229227
"1466";"EXP_DESSAZONALIZADA";"QUANTUM";2005;11;"TOTAL";110,576397697888
"1467";"IMP";"QUANTUM";2005;11;"TOTAL";91,8164413280094
"1468";"IMP";"PRECO";2005;11;"TOTAL";96,4565874800035
"1469";"IMP_DESSAZONALIZADA";"QUANTUM";2005;11;"TOTAL";91,6748221267866
"1470";"TERMOS_DE_TROCA";"PRECO";2005;11;"TOTAL";96,2509884000831
"1471";"EXP";"PRECO";2005;10;"TOTAL";92,5399191288494
"1472";"EXP";"QUANTUM";2005;10;"TOTAL";94,710976775828
"1473";"EXP_DESSAZONALIZADA";"QUANTUM";2005;10;"TOTAL";98,033334436139
"1474";"IMP";"QUANTUM";2005;10;"TOTAL";82,8681706007291
"1475";"IMP";"PRECO";2005;10;"TOTAL";99,7942820044524
"1476";"IMP_DESSAZONALIZADA";"QUANTUM";2005;10;"TOTAL";86,0911057776188
"1477";"TERMOS_DE_TROCA";"PRECO";2005;10;"TOTAL";92,7306828308266
"1478";"EXP";"PRECO";2005;9;"TOTAL";90,9028347911741
"1479";"EXP";"QUANTUM";2005;9;"TOTAL";103,295676741786
"1480";"EXP_DESSAZONALIZADA";"QUANTUM";2005;9;"TOTAL";98,4977619970554
"1481";"IMP";"QUANTUM";2005;9;"TOTAL";85,5464937263823
"1482";"IMP";"PRECO";2005;9;"TOTAL";97,6077876294632
"1483";"IMP_DESSAZONALIZADA";"QUANTUM";2005;9;"TOTAL";83,655629584112
"1484";"TERMOS_DE_TROCA";"PRECO";2005;9;"TOTAL";93,1307193809757
"1485";"EXP";"PRECO";2005;8;"TOTAL";91,3688223631965
"1486";"EXP";"QUANTUM";2005;8;"TOTAL";109,730032000152
"1487";"EXP_DESSAZONALIZADA";"QUANTUM";2005;8;"TOTAL";99,9116404257679
"1488";"IMP";"QUANTUM";2005;8;"TOTAL";105,108815067275
"1489";"IMP";"PRECO";2005;8;"TOTAL";96,6805383613501
"1490";"IMP_DESSAZONALIZADA";"QUANTUM";2005;8;"TOTAL";98,1294571755849
"1491";"TERMOS_DE_TROCA";"PRECO";2005;8;"TOTAL";94,5059097847587
"1492";"EXP";"PRECO";2005;7;"TOTAL";89,8110494304921
"1493";"EXP";"QUANTUM";2005;7;"TOTAL";108,619716119576
"1494";"EXP_DESSAZONALIZADA";"QUANTUM";2005;7;"TOTAL";105,333177993278
"1495";"IMP";"QUANTUM";2005;7;"TOTAL";85,7285858129461
"1496";"IMP";"PRECO";2005;7;"TOTAL";94,0496700129092
"1497";"IMP_DESSAZONALIZADA";"QUANTUM";2005;7;"TOTAL";88,9813164335005
"1498";"TERMOS_DE_TROCA";"PRECO";2005;7;"TOTAL";95,4932105749703
"1499";"EXP";"PRECO";2005;6;"TOTAL";88,8686146726231
"1500";"EXP";"QUANTUM";2005;6;"TOTAL";100,443123853849
"1501";"EXP_DESSAZONALIZADA";"QUANTUM";2005;6;"TOTAL";97,8652751044397
"1502";"IMP";"QUANTUM";2005;6;"TOTAL";86,1629013113679
"1503";"IMP";"PRECO";2005;6;"TOTAL";94,4983604198355
"1504";"IMP_DESSAZONALIZADA";"QUANTUM";2005;6;"TOTAL";86,29922723665
"1505";"TERMOS_DE_TROCA";"PRECO";2005;6;"TOTAL";94,0424937298376
"1506";"EXP";"PRECO";2005;5;"TOTAL";89,2123209591883
"1507";"EXP";"QUANTUM";2005;5;"TOTAL";96,6307627976342
"1508";"EXP_DESSAZONALIZADA";"QUANTUM";2005;5;"TOTAL";96,5412848910918
"1509";"IMP";"QUANTUM";2005;5;"TOTAL";89,1618198200422
"1510";"IMP";"PRECO";2005;5;"TOTAL";94,2241550915216
"1511";"IMP_DESSAZONALIZADA";"QUANTUM";2005;5;"TOTAL";92,4954326596418
"1512";"TERMOS_DE_TROCA";"PRECO";2005;5;"TOTAL";94,6809455309361
"1513";"EXP";"PRECO";2005;4;"TOTAL";87,4399907895034
"1514";"EXP";"QUANTUM";2005;4;"TOTAL";92,8807205150013
"1515";"EXP_DESSAZONALIZADA";"QUANTUM";2005;4;"TOTAL";97,1838229243156
"1516";"IMP";"QUANTUM";2005;4;"TOTAL";75,1956009153608
"1517";"IMP";"PRECO";2005;4;"TOTAL";93,7627913553093
"1518";"IMP_DESSAZONALIZADA";"QUANTUM";2005;4;"TOTAL";83,3502447762166
"1519";"TERMOS_DE_TROCA";"PRECO";2005;4;"TOTAL";93,2565994736164
