"";"TIPO";"TIPO_SERIE";"CO_ANO";"CO_MES";"NO_CLASSIFICACAO";"VL_FOB"
"3518";"SALDO";"ORIGINAL";"2005";1;NA;2131,044923
"3519";"SALDO";"ORIGINAL";"2005";1;"TOTAL";2130,852498
"3520";"SALDO";"DESSAZONALIZADA";"2005";1;NA;3164,45632331928
"3521";"CORRENTE";"DESSAZONALIZADA";"2004";12;"TOTAL";14521,1504665543
"3522";"CORRENTE";"ORIGINAL";"2004";12;"TOTAL";14434,953132
"3523";"CORRENTE";"DESSAZONALIZADA";"2004";12;NA;14544,1887279163
"3524";"CORRENTE";"ORIGINAL";"2004";12;NA;14434,953132
"3525";"EXP";"DESSAZONALIZADA";"2004";12;"TOTAL";8504,18084550716
"3526";"EXP";"ORIGINAL";"2004";12;"TOTAL";8667,937031
"3527";"EXP";"DESSAZONALIZADA";"2004";12;NA;8519,70563605945
"3528";"EXP";"ORIGINAL";"2004";12;NA;8667,937031
"3529";"IMP";"DESSAZONALIZADA";"2004";12;"TOTAL";6016,96962104717
"3530";"IMP";"ORIGINAL";"2004";12;"TOTAL";5767,016101
"3531";"IMP";"DESSAZONALIZADA";"2004";12;NA;6024,4830918568
"3532";"IMP";"ORIGINAL";"2004";12;NA;5767,016101
"3533";"SALDO";"DESSAZONALIZADA";"2004";12;"TOTAL";2487,21122445999
"3534";"SALDO";"ORIGINAL";"2004";12;"TOTAL";2900,92093
"3535";"SALDO";"DESSAZONALIZADA";"2004";12;NA;2495,22254420265
"3536";"SALDO";"ORIGINAL";"2004";12;NA;2900,92093
"3537";"CORRENTE";"DESSAZONALIZADA";"2004";11;"TOTAL";15006,7113354868
"3538";"CORRENTE";"ORIGINAL";"2004";11;"TOTAL";14306,832021
"3539";"CORRENTE";"DESSAZONALIZADA";"2004";11;NA;14996,5698450827
"3540";"CORRENTE";"ORIGINAL";"2004";11;NA;14306,832021
"3541";"EXP";"DESSAZONALIZADA";"2004";11;"TOTAL";8847,24708540426
"3542";"EXP";"ORIGINAL";"2004";11;"TOTAL";8145,723119
"3543";"EXP";"DESSAZONALIZADA";"2004";11;NA;8851,13968546024
"3544";"EXP";"ORIGINAL";"2004";11;NA;8145,723119
"3545";"IMP";"DESSAZONALIZADA";"2004";11;"TOTAL";6159,46425008255
"3546";"IMP";"ORIGINAL";"2004";11;"TOTAL";6161,108902
"3547";"IMP";"DESSAZONALIZADA";"2004";11;NA;6145,43015962246
"3548";"IMP";"ORIGINAL";"2004";11;NA;6161,108902
"3549";"SALDO";"DESSAZONALIZADA";"2004";11;"TOTAL";2687,78283532171
"3550";"SALDO";"ORIGINAL";"2004";11;"TOTAL";1984,614217
"3551";"SALDO";"DESSAZONALIZADA";"2004";11;NA;2705,70952583778
"3552";"SALDO";"ORIGINAL";"2004";11;NA;1984,614217
"3553";"CORRENTE";"DESSAZONALIZADA";"2004";10;"TOTAL";14536,289899681
"3554";"CORRENTE";"ORIGINAL";"2004";10;"TOTAL";14109,784422
"3555";"CORRENTE";"DESSAZONALIZADA";"2004";10;NA;14499,3083888077
"3556";"CORRENTE";"ORIGINAL";"2004";10;NA;14109,784422
"3557";"EXP";"DESSAZONALIZADA";"2004";10;"TOTAL";8463,41813124449
"3558";"EXP";"ORIGINAL";"2004";10;"TOTAL";8177,723377
"3559";"EXP";"DESSAZONALIZADA";"2004";10;NA;8467,81742209382
"3560";"EXP";"ORIGINAL";"2004";10;NA;8177,723377
"3561";"IMP";"DESSAZONALIZADA";"2004";10;"TOTAL";6072,87176843654
"3562";"IMP";"ORIGINAL";"2004";10;"TOTAL";5932,061045
"3563";"IMP";"DESSAZONALIZADA";"2004";10;NA;6031,49096671391
"3564";"IMP";"ORIGINAL";"2004";10;NA;5932,061045
"3565";"SALDO";"DESSAZONALIZADA";"2004";10;"TOTAL";2390,54636280795
"3566";"SALDO";"ORIGINAL";"2004";10;"TOTAL";2245,662332
"3567";"SALDO";"DESSAZONALIZADA";"2004";10;NA;2436,32645537991
"3568";"SALDO";"ORIGINAL";"2004";10;NA;2245,662332
"3569";"CORRENTE";"DESSAZONALIZADA";"2004";9;"TOTAL";14217,5840742836
"3570";"CORRENTE";"ORIGINAL";"2004";9;"TOTAL";14744,959047
"3571";"CORRENTE";"DESSAZONALIZADA";"2004";9;NA;14209,8201373584
"3572";"CORRENTE";"ORIGINAL";"2004";9;NA;14744,959047
"3573";"EXP";"DESSAZONALIZADA";"2004";9;"TOTAL";8484,94039209991
"3574";"EXP";"ORIGINAL";"2004";9;"TOTAL";8910,068943
"3575";"EXP";"DESSAZONALIZADA";"2004";9;NA;8487,13731136477
"3576";"EXP";"ORIGINAL";"2004";9;NA;8910,068943
"3577";"IMP";"DESSAZONALIZADA";"2004";9;"TOTAL";5732,64368218374
"3578";"IMP";"ORIGINAL";"2004";9;"TOTAL";5834,890104
"3579";"IMP";"DESSAZONALIZADA";"2004";9;NA;5722,68282599367
"3580";"IMP";"ORIGINAL";"2004";9;NA;5834,890104
"3581";"SALDO";"DESSAZONALIZADA";"2004";9;"TOTAL";2752,29670991617
"3582";"SALDO";"ORIGINAL";"2004";9;"TOTAL";3075,178839
"3583";"SALDO";"DESSAZONALIZADA";"2004";9;NA;2764,4544853711
"3584";"SALDO";"ORIGINAL";"2004";9;NA;3075,178839
"3585";"CORRENTE";"DESSAZONALIZADA";"2004";8;"TOTAL";14107,2256374681
"3586";"CORRENTE";"ORIGINAL";"2004";8;"TOTAL";14747,933648
"3587";"CORRENTE";"DESSAZONALIZADA";"2004";8;NA;14000,0220788905
"3588";"CORRENTE";"ORIGINAL";"2004";8;NA;14747,933648
"3589";"EXP";"DESSAZONALIZADA";"2004";8;"TOTAL";8531,86311918022
"3590";"EXP";"ORIGINAL";"2004";8;"TOTAL";9039,689359
"3591";"EXP";"DESSAZONALIZADA";"2004";8;NA;8523,44027300235
"3592";"EXP";"ORIGINAL";"2004";8;NA;9039,689359
"3593";"IMP";"DESSAZONALIZADA";"2004";8;"TOTAL";5575,36251828789
"3594";"IMP";"ORIGINAL";"2004";8;"TOTAL";5708,244289
"3595";"IMP";"DESSAZONALIZADA";"2004";8;NA;5476,58180588819
"3596";"IMP";"ORIGINAL";"2004";8;NA;5708,244289
"3597";"SALDO";"DESSAZONALIZADA";"2004";8;"TOTAL";2956,50060089233
"3598";"SALDO";"ORIGINAL";"2004";8;"TOTAL";3331,44507
"3599";"SALDO";"DESSAZONALIZADA";"2004";8;NA;3046,85846711416
"3600";"SALDO";"ORIGINAL";"2004";8;NA;3331,44507
"3601";"CORRENTE";"DESSAZONALIZADA";"2004";7;"TOTAL";13992,477955963
"3602";"CORRENTE";"ORIGINAL";"2004";7;"TOTAL";14576,293953
"3603";"CORRENTE";"DESSAZONALIZADA";"2004";7;NA;14016,732516845
"3604";"CORRENTE";"ORIGINAL";"2004";7;NA;14576,293953
"3605";"EXP";"DESSAZONALIZADA";"2004";7;"TOTAL";8424,65543893851
"3606";"EXP";"ORIGINAL";"2004";7;"TOTAL";8962,900814
"3607";"EXP";"DESSAZONALIZADA";"2004";7;NA;8421,77457167649
"3608";"EXP";"ORIGINAL";"2004";7;NA;8962,900814
"3609";"IMP";"DESSAZONALIZADA";"2004";7;"TOTAL";5567,82251702445
"3610";"IMP";"ORIGINAL";"2004";7;"TOTAL";5613,393139
"3611";"IMP";"DESSAZONALIZADA";"2004";7;NA;5594,95794516848
"3612";"IMP";"ORIGINAL";"2004";7;NA;5613,393139
"3613";"SALDO";"DESSAZONALIZADA";"2004";7;"TOTAL";2856,83292191406
"3614";"SALDO";"ORIGINAL";"2004";7;"TOTAL";3349,507675
"3615";"SALDO";"DESSAZONALIZADA";"2004";7;NA;2826,81662650801
"3616";"SALDO";"ORIGINAL";"2004";7;NA;3349,507675
"3617";"CORRENTE";"DESSAZONALIZADA";"2004";6;"TOTAL";15246,1078996361
"3618";"CORRENTE";"ORIGINAL";"2004";6;"TOTAL";14921,309047
"3619";"CORRENTE";"DESSAZONALIZADA";"2004";6;NA;15353,5552716694
"3620";"CORRENTE";"ORIGINAL";"2004";6;NA;14921,309047
"3621";"EXP";"DESSAZONALIZADA";"2004";6;"TOTAL";9400,69928615376
"3622";"EXP";"ORIGINAL";"2004";6;"TOTAL";9306,490756
"3623";"EXP";"DESSAZONALIZADA";"2004";6;NA;9399,87762409007
"3624";"EXP";"ORIGINAL";"2004";6;NA;9306,490756
"3625";"IMP";"DESSAZONALIZADA";"2004";6;"TOTAL";5845,40861348234
"3626";"IMP";"ORIGINAL";"2004";6;"TOTAL";5614,818291
"3627";"IMP";"DESSAZONALIZADA";"2004";6;NA;5953,67764757935
"3628";"IMP";"ORIGINAL";"2004";6;NA;5614,818291
"3629";"SALDO";"DESSAZONALIZADA";"2004";6;"TOTAL";3555,29067267142
"3630";"SALDO";"ORIGINAL";"2004";6;"TOTAL";3691,672465
"3631";"SALDO";"DESSAZONALIZADA";"2004";6;NA;3446,19997651072
"3632";"SALDO";"ORIGINAL";"2004";6;NA;3691,672465
"3633";"CORRENTE";"DESSAZONALIZADA";"2004";5;"TOTAL";12969,959026668
"3634";"CORRENTE";"ORIGINAL";"2004";5;"TOTAL";12839,656371
"3635";"CORRENTE";"DESSAZONALIZADA";"2004";5;NA;12942,387476562
"3636";"CORRENTE";"ORIGINAL";"2004";5;NA;12839,656371
"3637";"EXP";"DESSAZONALIZADA";"2004";5;"TOTAL";7856,61988449988
"3638";"EXP";"ORIGINAL";"2004";5;"TOTAL";7921,661037
"3639";"EXP";"DESSAZONALIZADA";"2004";5;NA;7854,98287688186
"3640";"EXP";"ORIGINAL";"2004";5;NA;7921,661037
"3641";"IMP";"DESSAZONALIZADA";"2004";5;"TOTAL";5113,3391421681
"3642";"IMP";"ORIGINAL";"2004";5;"TOTAL";4917,995334
"3643";"IMP";"DESSAZONALIZADA";"2004";5;NA;5087,40459968011
"3644";"IMP";"ORIGINAL";"2004";5;NA;4917,995334
"3645";"SALDO";"DESSAZONALIZADA";"2004";5;"TOTAL";2743,28074233178
"3646";"SALDO";"ORIGINAL";"2004";5;"TOTAL";3003,665703
"3647";"SALDO";"DESSAZONALIZADA";"2004";5;NA;2767,57827720175
"3648";"SALDO";"ORIGINAL";"2004";5;NA;3003,665703
"3649";"CORRENTE";"DESSAZONALIZADA";"2004";4;"TOTAL";12143,2349803666
"3650";"CORRENTE";"ORIGINAL";"2004";4;"TOTAL";11295,143516
"3651";"CORRENTE";"DESSAZONALIZADA";"2004";4;NA;12100,0018218809
"3652";"CORRENTE";"ORIGINAL";"2004";4;NA;11295,143443
"3653";"EXP";"DESSAZONALIZADA";"2004";4;"TOTAL";6930,47969456189
"3654";"EXP";"ORIGINAL";"2004";4;"TOTAL";6581,422428
"3655";"EXP";"DESSAZONALIZADA";"2004";4;NA;6929,6432541675
"3656";"EXP";"ORIGINAL";"2004";4;NA;6581,422428
"3657";"IMP";"DESSAZONALIZADA";"2004";4;"TOTAL";5212,75528580467
"3658";"IMP";"ORIGINAL";"2004";4;"TOTAL";4713,721088
"3659";"IMP";"DESSAZONALIZADA";"2004";4;NA;5170,35856771338
"3660";"IMP";"ORIGINAL";"2004";4;NA;4713,721015
"3661";"SALDO";"DESSAZONALIZADA";"2004";4;"TOTAL";1717,72440875722
"3662";"SALDO";"ORIGINAL";"2004";4;"TOTAL";1867,70134
"3663";"SALDO";"DESSAZONALIZADA";"2004";4;NA;1759,28468645412
"3664";"SALDO";"ORIGINAL";"2004";4;NA;1867,701413
"3665";"CORRENTE";"DESSAZONALIZADA";"2004";3;"TOTAL";12776,1757424037
"3666";"CORRENTE";"ORIGINAL";"2004";3;"TOTAL";13329,973851
"3667";"CORRENTE";"DESSAZONALIZADA";"2004";3;NA;12784,7019771709
"3668";"CORRENTE";"ORIGINAL";"2004";3;NA;13329,973851
"3669";"EXP";"DESSAZONALIZADA";"2004";3;"TOTAL";7670,01089143636
"3670";"EXP";"ORIGINAL";"2004";3;"TOTAL";7907,130664
"3671";"EXP";"DESSAZONALIZADA";"2004";3;NA;7668,05728221415
"3672";"EXP";"ORIGINAL";"2004";3;NA;7907,130664
"3673";"IMP";"DESSAZONALIZADA";"2004";3;"TOTAL";5106,1648509673
"3674";"IMP";"ORIGINAL";"2004";3;"TOTAL";5422,843187
"3675";"IMP";"DESSAZONALIZADA";"2004";3;NA;5116,64469495672
"3676";"IMP";"ORIGINAL";"2004";3;NA;5422,843187
"3677";"SALDO";"DESSAZONALIZADA";"2004";3;"TOTAL";2563,84604046906
"3678";"SALDO";"ORIGINAL";"2004";3;"TOTAL";2484,287477
"3679";"SALDO";"DESSAZONALIZADA";"2004";3;NA;2551,41258725743
"3680";"SALDO";"ORIGINAL";"2004";3;NA;2484,287477
"3681";"CORRENTE";"DESSAZONALIZADA";"2004";2;"TOTAL";12027,9065601694
"3682";"CORRENTE";"ORIGINAL";"2004";2;"TOTAL";9549,38585
"3683";"CORRENTE";"DESSAZONALIZADA";"2004";2;NA;12016,22343012
"3684";"CORRENTE";"ORIGINAL";"2004";2;NA;9549,348359
"3685";"EXP";"DESSAZONALIZADA";"2004";2;"TOTAL";7286,27543438984
"3686";"EXP";"ORIGINAL";"2004";2;"TOTAL";5715,580929
"3687";"EXP";"DESSAZONALIZADA";"2004";2;NA;7286,22820467582
"3688";"EXP";"ORIGINAL";"2004";2;NA;5715,544925
"3689";"IMP";"DESSAZONALIZADA";"2004";2;"TOTAL";4741,63112577953
"3690";"IMP";"ORIGINAL";"2004";2;"TOTAL";3833,804921
"3691";"IMP";"DESSAZONALIZADA";"2004";2;NA;4729,99522544419
"3692";"IMP";"ORIGINAL";"2004";2;NA;3833,803434
"3693";"SALDO";"DESSAZONALIZADA";"2004";2;"TOTAL";2544,64430861031
"3694";"SALDO";"ORIGINAL";"2004";2;"TOTAL";1881,776008
"3695";"SALDO";"DESSAZONALIZADA";"2004";2;NA;2556,23297923163
"3696";"SALDO";"ORIGINAL";"2004";2;NA;1881,741491
"3697";"CORRENTE";"DESSAZONALIZADA";"2004";1;"TOTAL";11891,4122390649
"3698";"CORRENTE";"ORIGINAL";"2004";1;"TOTAL";10079,084179
"3699";"CORRENTE";"DESSAZONALIZADA";"2004";1;NA;11881,1104602662
"3700";"CORRENTE";"ORIGINAL";"2004";1;NA;10079,084179
"3701";"EXP";"DESSAZONALIZADA";"2004";1;"TOTAL";7078,76770507269
"3702";"EXP";"ORIGINAL";"2004";1;"TOTAL";5785,343912
"3703";"EXP";"DESSAZONALIZADA";"2004";1;NA;7081,66657287941
"3704";"EXP";"ORIGINAL";"2004";1;NA;5785,343912
"3705";"IMP";"DESSAZONALIZADA";"2004";1;"TOTAL";4812,64453399221
"3706";"IMP";"ORIGINAL";"2004";1;"TOTAL";4293,740267
"3707";"IMP";"DESSAZONALIZADA";"2004";1;NA;4799,44388738683
"3708";"IMP";"ORIGINAL";"2004";1;NA;4293,740267
"3709";"SALDO";"DESSAZONALIZADA";"2004";1;"TOTAL";2266,12317108048
"3710";"SALDO";"ORIGINAL";"2004";1;"TOTAL";1491,603645
"3711";"SALDO";"DESSAZONALIZADA";"2004";1;NA;2282,22268549258
"3712";"SALDO";"ORIGINAL";"2004";1;NA;1491,603645
"3713";"CORRENTE";"DESSAZONALIZADA";"2003";12;NA;11349,9573111906
"3714";"CORRENTE";"ORIGINAL";"2003";12;NA;10811,025024
"3715";"CORRENTE";"DESSAZONALIZADA";"2003";12;"TOTAL";11339,4746978642
"3716";"CORRENTE";"ORIGINAL";"2003";12;"TOTAL";10811,02692
"3717";"EXP";"DESSAZONALIZADA";"2003";12;NA;6915,77719526558
"3718";"EXP";"ORIGINAL";"2003";12;NA;6728,473371
"3719";"EXP";"DESSAZONALIZADA";"2003";12;"TOTAL";6906,57830086845
"3720";"EXP";"ORIGINAL";"2003";12;"TOTAL";6728,473371
"3721";"IMP";"DESSAZONALIZADA";"2003";12;NA;4434,18011592497
"3722";"IMP";"ORIGINAL";"2003";12;NA;4082,551653
"3723";"IMP";"DESSAZONALIZADA";"2003";12;"TOTAL";4432,8963969957
"3724";"IMP";"ORIGINAL";"2003";12;"TOTAL";4082,553549
"3725";"SALDO";"DESSAZONALIZADA";"2003";12;NA;2481,59707934061
"3726";"SALDO";"ORIGINAL";"2003";12;NA;2645,921718
"3727";"SALDO";"DESSAZONALIZADA";"2003";12;"TOTAL";2473,68190387275
"3728";"SALDO";"ORIGINAL";"2003";12;"TOTAL";2645,919822
"3729";"CORRENTE";"DESSAZONALIZADA";"2003";11;NA;10850,4647509188
"3730";"CORRENTE";"ORIGINAL";"2003";11;NA;10266,524722
"3731";"CORRENTE";"DESSAZONALIZADA";"2003";11;"TOTAL";10858,4304405999
"3732";"CORRENTE";"ORIGINAL";"2003";11;"TOTAL";10266,524722
"3733";"EXP";"DESSAZONALIZADA";"2003";11;NA;6487,56101513676
"3734";"EXP";"ORIGINAL";"2003";11;NA;5918,226834
"3735";"EXP";"DESSAZONALIZADA";"2003";11;"TOTAL";6485,04388738248
"3736";"EXP";"ORIGINAL";"2003";11;"TOTAL";5918,226834
"3737";"IMP";"DESSAZONALIZADA";"2003";11;NA;4362,90373578203
"3738";"IMP";"ORIGINAL";"2003";11;NA;4348,297888
"3739";"IMP";"DESSAZONALIZADA";"2003";11;"TOTAL";4373,38655321737
"3740";"IMP";"ORIGINAL";"2003";11;"TOTAL";4348,297888
"3741";"SALDO";"DESSAZONALIZADA";"2003";11;NA;2124,65727935473
"3742";"SALDO";"ORIGINAL";"2003";11;NA;1569,928946
"3743";"SALDO";"DESSAZONALIZADA";"2003";11;"TOTAL";2111,65733416511
"3744";"SALDO";"ORIGINAL";"2003";11;"TOTAL";1569,928946
"3745";"CORRENTE";"DESSAZONALIZADA";"2003";10;NA;11608,5885798359
"3746";"CORRENTE";"ORIGINAL";"2003";10;NA;12640,598611
"3747";"CORRENTE";"DESSAZONALIZADA";"2003";10;"TOTAL";11621,2976684665
"3748";"CORRENTE";"ORIGINAL";"2003";10;"TOTAL";12640,598611
"3749";"EXP";"DESSAZONALIZADA";"2003";10;NA;7022,06015463924
"3750";"EXP";"ORIGINAL";"2003";10;NA;7532,647324
"3751";"EXP";"DESSAZONALIZADA";"2003";10;"TOTAL";7015,89545234287
"3752";"EXP";"ORIGINAL";"2003";10;"TOTAL";7532,647324
"3753";"IMP";"DESSAZONALIZADA";"2003";10;NA;4586,52842519669
"3754";"IMP";"ORIGINAL";"2003";10;NA;5107,951287
"3755";"IMP";"DESSAZONALIZADA";"2003";10;"TOTAL";4605,40221612359
"3756";"IMP";"ORIGINAL";"2003";10;"TOTAL";5107,951287
"3757";"SALDO";"DESSAZONALIZADA";"2003";10;NA;2435,53172944255
"3758";"SALDO";"ORIGINAL";"2003";10;NA;2424,696037
"3759";"SALDO";"DESSAZONALIZADA";"2003";10;"TOTAL";2410,49323621928
"3760";"SALDO";"ORIGINAL";"2003";10;"TOTAL";2424,696037
"3761";"CORRENTE";"ORIGINAL";"2003";9;NA;11957,534497
"3762";"CORRENTE";"DESSAZONALIZADA";"2003";9;"TOTAL";11119,167398632
"3763";"CORRENTE";"ORIGINAL";"2003";9;"TOTAL";11957,534497
"3764";"CORRENTE";"DESSAZONALIZADA";"2003";9;NA;11117,2753471982
"3765";"EXP";"ORIGINAL";"2003";9;NA;7255,157716
"3766";"EXP";"DESSAZONALIZADA";"2003";9;"TOTAL";6682,88796521153
"3767";"EXP";"ORIGINAL";"2003";9;"TOTAL";7255,157716
"3768";"EXP";"DESSAZONALIZADA";"2003";9;NA;6681,53828060022
"3769";"IMP";"ORIGINAL";"2003";9;NA;4702,376781
"3770";"IMP";"DESSAZONALIZADA";"2003";9;"TOTAL";4436,27943342047
"3771";"IMP";"ORIGINAL";"2003";9;"TOTAL";4702,376781
"3772";"IMP";"DESSAZONALIZADA";"2003";9;NA;4435,737066598
"3773";"SALDO";"ORIGINAL";"2003";9;NA;2552,780935
"3774";"SALDO";"DESSAZONALIZADA";"2003";9;"TOTAL";2246,60853179106
"3775";"SALDO";"ORIGINAL";"2003";9;"TOTAL";2552,780935
"3776";"SALDO";"DESSAZONALIZADA";"2003";9;NA;2245,80121400222
"3777";"CORRENTE";"ORIGINAL";"2003";8;NA;10198,319117
"3778";"CORRENTE";"DESSAZONALIZADA";"2003";8;"TOTAL";10146,958270274
"3779";"CORRENTE";"ORIGINAL";"2003";8;"TOTAL";10198,319117
"3780";"CORRENTE";"DESSAZONALIZADA";"2003";8;NA;10064,232731329
"3781";"EXP";"ORIGINAL";"2003";8;NA;6386,781075
"3782";"EXP";"DESSAZONALIZADA";"2003";8;"TOTAL";6247,62287730955
"3783";"EXP";"ORIGINAL";"2003";8;"TOTAL";6386,781075
"3784";"EXP";"DESSAZONALIZADA";"2003";8;NA;6239,90627442195
"3785";"IMP";"ORIGINAL";"2003";8;NA;3811,538042
"3786";"IMP";"DESSAZONALIZADA";"2003";8;"TOTAL";3899,33539296447
"3787";"IMP";"ORIGINAL";"2003";8;"TOTAL";3811,538042
"3788";"IMP";"DESSAZONALIZADA";"2003";8;NA;3824,32645690707
"3789";"SALDO";"ORIGINAL";"2003";8;NA;2575,243033
"3790";"SALDO";"DESSAZONALIZADA";"2003";8;"TOTAL";2348,28748434508
"3791";"SALDO";"ORIGINAL";"2003";8;"TOTAL";2575,243033
"3792";"SALDO";"DESSAZONALIZADA";"2003";8;NA;2415,57981751488
"3793";"CORRENTE";"ORIGINAL";"2003";7;NA;10210,144802
"3794";"CORRENTE";"DESSAZONALIZADA";"2003";7;"TOTAL";9477,8658118382
"3795";"CORRENTE";"ORIGINAL";"2003";7;"TOTAL";10210,144802
"3796";"CORRENTE";"DESSAZONALIZADA";"2003";7;NA;9512,00049397411
"3797";"EXP";"ORIGINAL";"2003";7;NA;6087,497688
"3798";"EXP";"DESSAZONALIZADA";"2003";7;"TOTAL";5548,19252990148
"3799";"EXP";"ORIGINAL";"2003";7;"TOTAL";6087,497688
"3800";"EXP";"DESSAZONALIZADA";"2003";7;NA;5546,75458075366
"3801";"IMP";"ORIGINAL";"2003";7;NA;4122,647114
"3802";"IMP";"DESSAZONALIZADA";"2003";7;"TOTAL";3929,67328193672
"3803";"IMP";"ORIGINAL";"2003";7;"TOTAL";4122,647114
"3804";"IMP";"DESSAZONALIZADA";"2003";7;NA;3965,24591322045
"3805";"SALDO";"ORIGINAL";"2003";7;NA;1964,850574
"3806";"SALDO";"DESSAZONALIZADA";"2003";7;"TOTAL";1618,51924796476
"3807";"SALDO";"ORIGINAL";"2003";7;"TOTAL";1964,850574
"3808";"SALDO";"DESSAZONALIZADA";"2003";7;NA;1581,50866753321
"3809";"CORRENTE";"ORIGINAL";"2003";6;NA;9455,203042
"3810";"CORRENTE";"DESSAZONALIZADA";"2003";6;"TOTAL";9994,70173756099
"3811";"CORRENTE";"ORIGINAL";"2003";6;"TOTAL";9455,203393
"3812";"CORRENTE";"DESSAZONALIZADA";"2003";6;NA;10078,9353443116
"3813";"EXP";"ORIGINAL";"2003";6;NA;5851,302379
"3814";"EXP";"DESSAZONALIZADA";"2003";6;"TOTAL";6095,26373822539
"3815";"EXP";"ORIGINAL";"2003";6;"TOTAL";5851,30273
"3816";"EXP";"DESSAZONALIZADA";"2003";6;NA;6095,33749387045
"3817";"IMP";"ORIGINAL";"2003";6;NA;3603,900663
"3818";"IMP";"DESSAZONALIZADA";"2003";6;"TOTAL";3899,4379993356
"3819";"IMP";"ORIGINAL";"2003";6;"TOTAL";3603,900663
"3820";"IMP";"DESSAZONALIZADA";"2003";6;NA;3983,59785044118
"3821";"SALDO";"ORIGINAL";"2003";6;NA;2247,401716
"3822";"SALDO";"DESSAZONALIZADA";"2003";6;"TOTAL";2195,82573888979
"3823";"SALDO";"ORIGINAL";"2003";6;"TOTAL";2247,402067
"3824";"SALDO";"DESSAZONALIZADA";"2003";6;NA;2111,73964342927
"3825";"CORRENTE";"ORIGINAL";"2003";5;NA;10309,507269
"3826";"CORRENTE";"DESSAZONALIZADA";"2003";5;"TOTAL";10349,0010308992
"3827";"CORRENTE";"ORIGINAL";"2003";5;"TOTAL";10309,507269
"3828";"CORRENTE";"DESSAZONALIZADA";"2003";5;NA;10323,9324572123
"3829";"EXP";"ORIGINAL";"2003";5;NA;6363,120746
"3830";"EXP";"DESSAZONALIZADA";"2003";5;"TOTAL";6259,25623011275
"3831";"EXP";"ORIGINAL";"2003";5;"TOTAL";6363,120746
"3832";"EXP";"DESSAZONALIZADA";"2003";5;NA;6258,37279843125
"3833";"IMP";"ORIGINAL";"2003";5;NA;3946,386523
"3834";"IMP";"DESSAZONALIZADA";"2003";5;"TOTAL";4089,74480078648
"3835";"IMP";"ORIGINAL";"2003";5;"TOTAL";3946,386523
"3836";"IMP";"DESSAZONALIZADA";"2003";5;NA;4065,55965878101
"3837";"SALDO";"ORIGINAL";"2003";5;NA;2416,734223
"3838";"SALDO";"DESSAZONALIZADA";"2003";5;"TOTAL";2169,51142932627
"3839";"SALDO";"ORIGINAL";"2003";5;"TOTAL";2416,734223
"3840";"SALDO";"DESSAZONALIZADA";"2003";5;NA;2192,81313965024
"3841";"CORRENTE";"ORIGINAL";"2003";4;NA;9763,186303
"3842";"CORRENTE";"DESSAZONALIZADA";"2003";4;"TOTAL";10464,9412296315
"3843";"CORRENTE";"ORIGINAL";"2003";4;"TOTAL";9763,186303
"3844";"CORRENTE";"DESSAZONALIZADA";"2003";4;NA;10421,7943955954
"3845";"EXP";"ORIGINAL";"2003";4;NA;5681,705996
"3846";"EXP";"DESSAZONALIZADA";"2003";4;"TOTAL";5976,6706235274
"3847";"EXP";"ORIGINAL";"2003";4;"TOTAL";5681,705996
"3848";"EXP";"DESSAZONALIZADA";"2003";4;NA;5976,01981372778
"3849";"IMP";"ORIGINAL";"2003";4;NA;4081,480307
"3850";"IMP";"DESSAZONALIZADA";"2003";4;"TOTAL";4488,27060610407
"3851";"IMP";"ORIGINAL";"2003";4;"TOTAL";4081,480307
"3852";"IMP";"DESSAZONALIZADA";"2003";4;NA;4445,77458186763
"3853";"SALDO";"ORIGINAL";"2003";4;NA;1600,225689
"3854";"SALDO";"DESSAZONALIZADA";"2003";4;"TOTAL";1488,40001742333
"3855";"SALDO";"ORIGINAL";"2003";4;"TOTAL";1600,225689
"3856";"SALDO";"DESSAZONALIZADA";"2003";4;NA;1530,24523186015
"3857";"CORRENTE";"ORIGINAL";"2003";3;NA;8996,825602
"3858";"CORRENTE";"DESSAZONALIZADA";"2003";3;"TOTAL";10034,5071689707
"3859";"CORRENTE";"ORIGINAL";"2003";3;"TOTAL";8996,825602
"3860";"CORRENTE";"DESSAZONALIZADA";"2003";3;NA;10005,8275265035
"3861";"EXP";"ORIGINAL";"2003";3;NA;5209,857493
"3862";"EXP";"DESSAZONALIZADA";"2003";3;"TOTAL";5800,08365996133
"3863";"EXP";"ORIGINAL";"2003";3;"TOTAL";5209,857493
"3864";"EXP";"DESSAZONALIZADA";"2003";3;NA;5800,34581566329
"3865";"IMP";"ORIGINAL";"2003";3;NA;3786,968109
"3866";"IMP";"DESSAZONALIZADA";"2003";3;"TOTAL";4234,42350900937
"3867";"IMP";"ORIGINAL";"2003";3;"TOTAL";3786,968109
"3868";"IMP";"DESSAZONALIZADA";"2003";3;NA;4205,48171084019
"3869";"SALDO";"ORIGINAL";"2003";3;NA;1422,889384
"3870";"SALDO";"DESSAZONALIZADA";"2003";3;"TOTAL";1565,66015095196
"3871";"SALDO";"ORIGINAL";"2003";3;"TOTAL";1422,889384
"3872";"SALDO";"DESSAZONALIZADA";"2003";3;NA;1594,8641048231
"3873";"CORRENTE";"ORIGINAL";"2003";2;NA;8954,771024
"3874";"CORRENTE";"DESSAZONALIZADA";"2003";2;"TOTAL";10141,4804810271
